,Unnamed: 0,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,OrganCode
449189,449189,449342,4128866,MSN,Masan bắt tay Vingroup: Bán lẻ nội địa lật ngược thế cờ,"Sân chơi thuộc về người ViệtTheo Nikkei, các nhà bán lẻ từ khắp châu Á đang đổ bộ vào Việt Nam khi các hạn chế đối với các công ty nước ngoài được nới lỏng. Các tập đoàn lớn kinh doanh bán lẻ lớn của nước ngoài liên tục đẩy mạnh chiến lược thâm nhập và mở rộng thị trường.Sự cạnh tranh dự kiến còn khốc liệt hơn, bởi sau một thời gian dài tìm hiểu và thử nghiệm tại thị trường Việt Nam, các doanh nghiệp ngoại đã dần nắm bắt được thị hiếu và thói quen tiêu dùng của người Việt, từ đó đưa ra những chiến lược kinh doanh và kỳ vọng phù hợp, sẵn sàng cạnh tranh với các doanh nghiệp Việt. Nếu doanh nghiệp Việt không chủ động có chiến lược đầu tư bài bản, lâu dài thì sẽ mất vị thế của mình ngay trên sân nhà.Nửa đầu năm 2019, thị trường bán lẻ chứng kiến tốc độ mở rộng độ phủ của các doanh nghiệp bán lẻ nội thông qua các thương vụ mua bán và sáp nhập (M&A). Mới đây, lần đầu tiên một doanh nghiệp bán lẻ Việt Nam tiếp nhận một thương hiệu bán lẻ tầm cỡ thế giới. Bức tranh thị phần đã có sự thay đổi đáng kể với ưu thế nghiêng về doanh nghiệp nội.Quyết tâm giành lại lợi thế trên sân nhà, thương vụ sáp nhập lớn nhất năm 2019 giữa 2 doanh nghiệp hàng đầu Việt Nam vừa bất ngờ diễn ra. Tập đoàn Vingroup và Tập đoàn Masan đã thoả thuận nguyên tắc về việc hoán đổi cổ phần Công ty VinCommerce và Công ty VinEco.Vingroup sẽ hoán đổi toàn bộ cổ phần trong VinCommerce thành cổ phần của Công ty mới sau sáp nhập. Masan Group sẽ nắm quyền kiểm soát hoạt động, Vingroup là cổ đông. Công ty mới sẽ sở hữu mạng lưới hơn 2.600 siêu thị và cửa hàng VinMart & VinMart + tại 50 tỉnh thành, hệ thống 14 nông trường công nghệ cao và lĩnh vực sản xuất tiêu dùng từ Masan.Thành công của thương vụ này, Masan đặt mục tiêu trở thành một Tập đoàn Hàng tiêu dùng – Bán lẻ tầm cỡ hơn nữa, từ đó dẫn dắt sự phát triển của ngành hàng tiêu dùng – bán lẻ Việt Nam hướng tới quy mô khu vực.Theo đó, sự kết hợp giữa hai doanh nghiệp này có ý nghĩa củng cố, tăng cường sức mạnh cho các doanh nghiệp bán lẻ Việt Nam.Các động thái trên đang cho thấy có sự vươn lên mạnh mẽ của doanh nghiệp Việt trong ngành bán lẻ cả về số lượng cửa hàng và thị phần so các doanh nghiệp nước ngoài.Bà Đinh Thị Mỹ Loan, Chủ tịch Hiệp hội các nhà bán lẻ Việt Nam nhận định, mức tăng trưởng của thị trường bán lẻ Việt Nam vẫn duy trì gần 10%/năm, đây là con số ngoạn mục với nỗ lực của các doanh nghiệp bán lẻ Việt Nam cũng như sự ổn định tình hình kinh tế vĩ mô. Trong tương lai gần, thị trường sẽ ngày càng sôi động hơn và có bước phát triển, với nhiều điểm mới để đáp ứng nhu cầu của người dân.Tạo niềm tin đối với người tiêu dùngViệc đổ bộ của các doanh nghiệp FDI vào hệ thống bán lẻ khiến nhiều ý kiến lo ngại rằng hệ thống bán lẻ trong nước đang có nguy cơ bị các doanh nghiệp nước ngoài thao túng và chiếm lĩnh thị trường. Tuy nhiên, theo Bộ Công Thương, những diễn biến của xu hướng này và những tác động của nó tới thị trường trong nước trong thời gian qua chưa thực sự ""đáng lo ngại"" như phản ánh của dư luận.Đánh giá về các thương vụ M&A vừa qua, ông Vũ Vinh Phú, nguyên Chủ tịch Hội Siêu thị Hà Nội cho biết, rất vui vì đã có doanh nghiệp bán lẻ trong nước đã đủ sức thâu tóm bán lẻ nước ngoài, mở rộng hệ thống phân phối, từ đó giải quyết bài toán đầu ra cho hàng Việt, tránh tình cảnh như Big C vừa qua đột ngột hủy đơn hàng may mặc với 200 nhà cung cấp Việt Nam.Chia sẻ lý do hợp tác cùng Masan, đại diện Vingroup cho hay, Vingroup chọn mặt gửi vàng, Masan là doanh nghiệp nội để hợp lực chứ không hợp tác với các doanh nghiệp nước ngoài để cân bằng thị trường bán lẻ trong nước, dẫn dắt doanh nghiệp trong nước cùng phát triển. Trước đó, một đối tác ngoại đã muốn rót 1 tỷ USD vào VinCommerce nhưng Vingroup vẫn quyết định bắt tay với Masan.Không chỉ đủ năng lực cạnh tranh và khả năng đối trọng sòng phẳng với các doanh nghiệp bán lẻ nước ngoài, giành và giữ được thị phần cho người Việt – thông qua kênh phân phối của mình, VinCommerce còn tiên phong hỗ trợ các nhà sản xuất nội địa cùng phát triển.Trước những ý kiến lo ngại về việc Masan sẽ ưu tiên hàng hoá của mình khi nắm quyền điều hành VinMart và VinMart+, đồng nghĩa các sản phẩm cạnh tranh khác khó có cơ hội xuất hiện trên quầy kệ, đại diện Masan Group khẳng định, mọi chính sách kinh doanh và quản trị sẽ được giữ nguyên. Tỷ trọng hàng Masan trong các siêu thị là 1% nên tại hệ thống bán lẻ VinMart và VinMart+ sẽlà sân chơi chung. Các sản phẩm của Masan đã chứng tỏ sức cạnh tranh trên thị trường bán lẻ nói chung chứ không phải chỉ trong mỗi hệ thống Vinmart, Masan luôn đặt trọng tâm vào người tiêu dùng, cũng như luôn nghĩ cách phục vụ người tiêu dùng những mặt hàng cần thiết mọi lúc mọi nơi.Các doanh nghiệp Việt đang cho thấy sức mạnh trong lĩnh vực cửa hàng tiện ích với mạng lưới rộng khắp. Sau 5 năm hoạt động, VinMart và VinMart+ đã có sự phát triển vượt bậc, trở thành hệ thống bán lẻ có quy mô lớn nhất thị trường với gần 2.600 siêu thị và cửa hàng tại 50 tỉnh, thành phố trên toàn quốc.Dự kiến tới 2025, hệ thống sẽ sở hữu hơn 300 siêu thị VinMart, gần 10.000 cửa hàng VinMart+, tiên phong phủ sóng tại khắp 63 tỉnh, thành trên cả nước. VinMart & VinMart+ đã liên tiếp 2 năm liền giữ vững vị trí số 1 trong Top 10 Công ty uy tín ngành Bán lẻ do Vietnam Report bình chọn. Trong khi đó, Masan Group có bề dày hơn 23 năm, là Tập đoàn hàng đầu Việt Nam về lĩnh vực hàng tiêu dùng (bao gồm thực phẩm chế biến, gia vị và đồ uống, thịt có thương hiệu). Doanh thu năm 2018 đạt trên 1,6 tỷ USD, giá trị vốn hóa trên 3,7 tỷ USD. Năm 2019, Masan Group lọt top 200 công ty doanh thu tỷ USD tại châu Á theo bảng xếp hạng của Forbes Asia.Có thể nói, sự kết hợp giữa VinGroup và Masan đang mở ra một cơ hội lớn với kỳ vọng mang tới cho người tiêu dùng những phong cách mua sắm mới hiện đại, đáp ứng nhu cầu của người tiêu dùng, đúng với sứ mệnh mà Masan vẫn theo đuổi là phụng sự người tiêu dùng. Người Việt xây dựng và vận hành chắc chắn sẽ tạo ra những điều kỳ diệu.",2019-12-09 09:29:57.000,VIC
449402,449402,449555,4139070,MSN,Các cổ phiếu có giá trị bán nước ngoài nhiều nhất trong phiên ngày 09/12/2019,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE60,500-3.201,422,7802VHMHOSE92,0000.00625,4603PVDHOSE14,900-0.671,379,5004DBCHOSE23,250-3.93538,3005KBCHOSE14,600-2.011,463,9906VJCHOSE144,5000.07351,9307VPIHOSE41,6000.24321,8308STBHOSE9,950-0.501,893,0209PLCHNX12,6000.00483,83810PHRHOSE53,800-0.74306,550Thông tin chi tiết xin vui lòng truy cập tại: ",2019-12-09 15:30:44.827,
449634,449634,449787,4139302,MSN,MSN thủng đáy giá 1 năm với khối lượng giao dịch lớn,"Cổ phiếu MSN - Tập đoàn Masan đã thủng đáy 1 năm kèm khối lượng giao dịch lớn. Giá hiện tại đạt 59,000. Khối lượng giao dịch tích lũy từ đầu phiên đạt 427,520 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 10/12/2019 09:43:06: - Giá: 59,000 VND - Vốn hóa: 70,721.26 tỷ đồng - Vol TB 1M: 961,519 - % giá 1M: -21.22% - Giá 52W: 59,900-92,000",2019-12-10 09:43:18.950,
449701,449701,449854,4139376,MSN,Các cổ phiếu phá đáy 1 năm với khối lượng giao dịch lớn trong phiên sáng ngày 10/12/2019,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE57,100-5.621,682,1702BFCHOSE13,400-0.74224,9903VNSHOSE10,700-4.4665,0404GMCHOSE18,600-5.1016,350",2019-12-10 11:35:52.453,
450007,450007,450160,4139682,MSN,MSN: Giá giảm liên tiếp 3 phiên,"Cổ phiếu MSN - Tập đoàn Masan có giá giảm liên tiếp 3 phiên. Giá hiện tại đạt 56,200. Khối lượng giao dịch tích lũy từ đầu phiên đạt 31,580 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 11/12/2019 09:15:12: - Giá: 56,200 VND - Vốn hóa: 66,162.37 tỷ đồng - Vol TB 1M: 1,041,547 - % giá 1M: -26.30% - Giá 52W: 56,600-92,000",2019-12-11 09:15:38.717,
450130,450130,450283,4139804,MSN,Thống kê thị trường Phiên sáng ngày 11/12/2019,"Tính đến 10h ngày 11/12/2019, trên sàn HOSE, VN-Index đạt mức 955.54 điểm, thay đổi -0.50 %. Toàn sàn có 104 mã tăng, 270 mã giảm và 49 mã đứng giá tham chiếu. Trên sàn HNX, HNX-Index đạt mức 101.76 điểm, tương đương thay đổi -0.28%. Toàn sàn có 36 mã tăng, 43 mã giảm và 285 mã đứng giá tham chiếu. Khối lượng giao dịch toàn thị trường đạt 72.62 triệu đơn vị, tương ứng giá trị 1,234.81 tỉ đồng. Trong đó, giao dịch thỏa thuận trên HOSE 511.11 tỉ đồng. Giao dịch khối ngoại hiện bán ròng trên cả 3 sàn với tổng giá trị 26.03 tỉ đồng, tập trung vào các mã MSN (8.99 tỷ đồng), PVD (6.06 tỷ đồng), CTG (4.53 tỷ đồng)...",2019-12-11 10:00:02.243,
450154,450154,450307,4139825,MSN,MSN thủng đáy giá 1 năm với khối lượng giao dịch lớn,"Cổ phiếu MSN - Tập đoàn Masan đã thủng đáy 1 năm kèm khối lượng giao dịch lớn. Giá hiện tại đạt 55,000. Khối lượng giao dịch tích lũy từ đầu phiên đạt 903,140 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 11/12/2019 10:33:18: - Giá: 55,000 VND - Vốn hóa: 70,721.26 tỷ đồng - Vol TB 1M: 961,519 - % giá 1M: -21.22% - Giá 52W: 59,900-92,000",2019-12-11 10:33:31.167,
450162,450162,450315,4139844,MSN,MSN11906: Quyết định về việc chấp thuận đăng ký niêm yết lần đầu Trái phiếu MSN0PO2022 _01,Sở Giao dịch Chứng khoán TP.HCM công bố Quyết định về việc chấp thuận đăng ký niêm yết lần đầu Trái phiếu MSN0PO2022 _01 (mã CK: MSN11906) của Công ty Cổ phần Tập đoàn Masan phát hành như sau:Tài liệu đính kèm20191211_20191210--MSN11906--Quyet-dinh-NY-lan-dau-TP-MSNPO2022_01.pdf,2019-12-11 10:47:00.000,MSN
450212,450212,450365,4139885,MSN,Các cổ phiếu phá đáy 1 năm với khối lượng giao dịch lớn trong phiên sáng ngày 11/12/2019,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE55,300-2.301,435,4502VNSHOSE10,450-2.34157,4703BFCHOSE11,800-6.35222,030",2019-12-11 11:36:06.173,
450221,450221,450374,4139894,MSN,Các cổ phiếu có giá trị bán nước ngoài nhiều nhất trong phiên sáng ngày 11/12/2019,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE55,300-2.301,435,4502PVDHOSE14,400-1.711,554,4303VHMHOSE91,400-0.11216,0704VNMHOSE118,000-0.17357,6005CTGHOSE19,850-1.001,742,1906HCMHOSE22,8000.00392,5907HSGHOSE8,350-0.482,896,9908VICHOSE115,9000.00112,3009KBCHOSE14,650-0.68862,79010PLXHOSE54,600-1.8067,340Thông tin chi tiết xin vui lòng truy cập tại: ",2019-12-11 11:36:06.787,
450252,450252,450405,4139929,MSN,"Cổ phiếu Masan giảm sâu, ông Nguyễn Đăng Quang không còn là tỷ phú USD","Theo công bố cập nhật của Forbes ngày 11/12, ông Nguyễn Đăng Quang – Chủ tịch HĐQT Tập đoàn Masan (MSN) đã không còn là tỷ phú USD khi tổng tài sản chỉ còn 974,5 triệu USD.Trước đó vào tháng 3/2019, ông Nguyễn Đăng Quang đã được Forbes công nhận là tỷ phú với khối tài sản vào thời điểm đó lên tới 1,3 tỷ USD.Trong khi ông Nguyễn Đăng Quang tạm thời không còn là tỷ phú thì ông Hồ Hùng Anh – Chủ tịch Techcombank vẫn đang nằm trong danh sách tỷ phú của Forbes với khối tài sản 1,3 tỷ USD.Như vậy, tại lần cập nhật này của Forbes, Việt Nam chỉ còn sự hiện diện của 4 tỷ phú, bao gồm ông Phạm Nhật Vượng (7,7 tỷ USD), bà Nguyễn Thị Phương Thảo (2,7 tỷ USD), ông Trần Bá Dương và gia đình (1,7 tỷ USD) và ông Hồ Hùng Anh (1,3 tỷ USD).Lý do ông Nguyễn Đăng Quang bị loại khỏi danh sách tỷ phú của Forbes có thể bắt nguồn từ việc giá cổ phiếu Masan giảm sâu trong thời gian gần đây. Kết thúc phiên giao dịch 10/12, thị giá MSN chỉ còn 56.600 đồng/cp, tương ứng vốn hóa thị trường 66.162 tỷ đồng, giảm khoảng 27% so với thời điểm đầu năm.Đà giảm của Masan gần đây đến sau thông tin VinCommerce, VinEco và Masan Consumer Holding sẽ sáp nhập để thành lập Tập đoàn Hàng tiêu dùng - Bán lẻ hàng đầu Việt Nam. Có thể giới đầu tư đang lo ngại kết quả kinh doanh Masan sẽ bị ảnh hưởng khi nhận sáp nhập VinCommerce, đơn vị sở hữu chuỗi bán lẻ Vinmart, Vinmart+.Tại Việt Nam, Vinmart và Vinmart+ là một trong những chuỗi bán lẻ có quy mô nhất. Tính tới cuối tháng 11, VinGroup đã xây dựng được hệ thống gồm 115 siêu thị Vinmart và 2.438 cửa hàng Vinmart+ trên khắp cả nước. Dù vậy, do đang trong quá trình mở rộng nên mảng kinh doanh bán lẻ này vẫn đang bị lỗ.Theo báo cáo bộ phận của VinGroup, trong năm 2018, doanh thu mảng bán lẻ của Tập đoàn này đạt 21.257 tỷ đồng nhưng lỗ 5.121 tỷ đồng. Trong 9 tháng đầu năm, mảng bán lẻ ghi nhận doanh thu 23.571 tỷ đồng nhưng lỗ 3.461 tỷ đồng.Tuy vậy, báo cáo tài chính của VinCommerce năm 2018 lại cho thấy doanh nghiệp này lại có lợi nhuận trước thuế và lợi nhuận sau thuế lần lượt là 8.200 tỷ và 7.600 tỷ đồng.Trên thực tế, kết quả kinh doanh trên báo cáo tài chính của từng công ty có thể có sự khác biệt lớn với kết quả kinh doanh bộ phận do những giao dịch mang tính chất nội bộ tập đoàn hoặc kết quả của một công ty có thể phân bổ vào nhiều bộ phận khác nhau.Bên cạnh lo ngại kết quả kinh doanh ảnh hưởng, khối ngoại cũng đẩy mạnh bán ròng Masan càng khiến diễn biến cổ phiếu này thêm ảm đạm. Từ đầu tháng 12 tới nay, khối ngoại đã bán ròng lượng cổ phiếu MSN trị giá hơn 500 tỷ đồng.Trước ông Nguyễn Đăng Quang, ông Trần Đình Long – Chủ tịch tập đoàn Hòa Phát cũng từng bị Forbes đưa ra khỏi danh sách tỷ phú do giá cổ phiếu giảm sâu. Việc ông Quang bị loại khỏi danh sách tỷ phú có thể chỉ là biến động ngắn hạn. Trong thời gian tới nếu diễn biến cổ phiếu MSN hồi phục trở lại, ông Quang nhiều khả năng sẽ trở lại danh sách tỷ phú của Forbes.",2019-12-11 13:39:19.000,MSN
450267,450267,450420,4139944,MSN,MSN: Khớp lệnh đột biến vào cuối phiên,"Cổ phiếu MSN - Tập đoàn Masan đang giao dịch với thanh khoản tăng mạnh vào cuối phiên. Giá hiện tại đạt 56,000. Khối lượng giao dịch tích lũy từ đầu phiên đạt 1,853,390 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 11/12/2019 13:58:44: - Giá: 56,000 VND - Vốn hóa: 66,162.37 tỷ đồng - Vol TB 1M: 1,041,547 - % giá 1M: -26.30% - Giá 52W: 56,600-92,000",2019-12-11 14:00:02.363,
450439,450439,450592,4140112,MSN,MSN: Dấu hiệu mua chủ động,"Cổ phiếu MSN - Tập đoàn Masan có dấu hiệu mua chủ động với khối lượng mua lên lớn. Giá hiện tại đạt 55,700. Khối lượng giao dịch tích lũy từ đầu phiên đạt 2,330,190 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 11/12/2019 14:46:15: - Giá: 55,700 VND - Vốn hóa: 66,162.37 tỷ đồng - Vol TB 1M: 1,041,547 - % giá 1M: -26.30% - Giá 52W: 56,600-92,000",2019-12-11 14:46:28.383,
450474,450474,450627,4140150,MSN,Thống kê thị trường ngày 11/12/2019,"Kết thúc phiên giao dịch ngày 11/12/2019, trên sàn HOSE, VN-Index đạt mức 961.78 điểm, thay đổi 0.15 %. Toàn sàn có 163 mã tăng, 193 mã giảm và 67 mã đứng giá tham chiếu. Trên sàn HNX, HNX-Index đạt mức 102.38 điểm, tương đương thay đổi 0.33%. Toàn sàn có 68 mã tăng, 229 mã giảm và 67 mã đứng giá tham chiếu. Khối lượng giao dịch toàn thị trường đạt 250.19 triệu đơn vị, tương ứng giá trị 4,847.08 tỷ đồng. Trong đó, giao dịch thỏa thuận trên HOSE 1,364.21 tỷ đồng. Giao dịch khối ngoại hiện bán ròng trên cả 3 sàn với tổng giá trị 159.73 tỷ đồng, tập trung vào các mã MSN (57.56 tỷ đồng), SGN (42.00 tỷ đồng), VHM (22.06 tỷ đồng),...",2019-12-11 15:31:00.530,
450481,450481,450634,4140157,MSN,Các cổ phiếu có giá trị bán nước ngoài nhiều nhất trong phiên ngày 11/12/2019,"STTMã CKSànGiá% thay đổiKhối lượng giao dịch tích lũy1MSNHOSE55,700-1.592,330,1902SGNHOSE80,600-2.891,2503VHMHOSE91,100-0.44645,6604PVDHOSE14,450-1.372,589,5705KBCHOSE14,500-1.692,457,2906HCMHOSE22,700-0.44789,3507VICHOSE115,9000.00301,3708CTGHOSE19,850-1.002,570,2709VHCHOSE79,8000.13132,81010PLXHOSE54,700-1.62208,350Thông tin chi tiết xin vui lòng truy cập tại: ",2019-12-11 15:31:01.420,
450553,450553,450706,4140233,MSN,MSN11906: Thông báo về việc niêm yết và ngày giao dịch đầu tiên Trái phiếu MSN0PO2022 _01,Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh thông báo về việc niêm yết và ngày giao dịch đầu tiên Trái phiếu MSN0PO2022 _01 (mã CK: MSN11906) của Công ty Cổ phần Tập đoàn MaSan phát hành như sau:Tài liệu đính kèm20191211_20191211--MSN11906--TB-ngay-giao-dich-lan-dau.pdf,2019-12-11 17:19:00.000,MSN
450577,450577,450730,4140252,MSN,MSN11906: Bản cáo bạch niêm yết và các phụ lục,Trái phiếu MSN0PO2022 _01 (mã CK: MSN11906) của Công ty Cổ phần Tập đoàn MaSan công bố Bản cáo bạch niêm yết và các phụ lục như sau:Tài liệu đính kèm20191211_PHU-LUC-4B.BCTC-HOP-NHAT-QUY-3_2019.pdf20191211_PHU-LUC-4E.RIENG-LE-2018.pdf20191211_PHU-LUC-4F.BCTC-HOP-NHAT-2017.pdf20191211_PHU-LUC-4G.RIENG-LE-2017.pdf20191211_PHU-LUC-4H.UQ-KI-KIEM-TOAN-BCTC.pdf20191211_PHU-LUC-6.UQ-KY-HO-SO-CUA-TCBS.pdf20191211_BAN-CAO-BACH-NIEM-YET.pdf20191211_PHU-LUC-1A.-QUYET-DINH-NIEM-YET-TRAI-PHIEU.pdf20191211_PHU-LUC-1B.NGHI-QUYET-CUA-HDQT-VV-PAPH-VA-NIEM-YET-TP.pdf20191211_PHU-LUC-2A.DANG-KY-KINH-DOANH-LAN-THU-23.pdf20191211_PHU-LUC-3.DIEU-LE-CONG-TY.pdf20191211_PHU-LUC-4A.BAO-CAO-TANG-VON-ESOP.pdf20191211_PHU-LUC-4C.BCTC-RIENG-LE-QUY-3_2019.pdf20191211_PHU-LUC-4D.BCTC-HOP-NHAT-2018.pdf20191211_PHU-LUC-5.HD-DAI-DIEN-NSH-TRAI-PHIEU.pdf20191211_PHU-LUC-7.UQ-KY-HO-SO-CUA-MSN.pdf20191211_PHU-LUC-2B.-PHIEU-CUNG-CAP-THONG-TIN-NGANH-NGHE-KINH-DOANH-DO-SO-KHDT-TP-HCM-CAP.pdf,2019-12-11 17:46:00.000,MSN
450694,450694,450847,4140365,MSN,MSN: Giá giảm liên tiếp 3 phiên,"Cổ phiếu MSN - Tập đoàn Masan có giá giảm liên tiếp 3 phiên. Giá hiện tại đạt 56,000. Khối lượng giao dịch tích lũy từ đầu phiên đạt 9,060 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 12/12/2019 09:15:15: - Giá: 56,000 VND - Vốn hóa: 65,110.32 tỷ đồng - Vol TB 1M: 1,095,634 - % giá 1M: -25.23% - Giá 52W: 54,400-92,000",2019-12-12 09:15:44.920,
450750,450750,450903,4140421,MSN,MSN: Dấu hiệu mua chủ động,"Cổ phiếu MSN - Tập đoàn Masan có dấu hiệu mua chủ động với khối lượng mua lên lớn. Giá hiện tại đạt 58,000. Khối lượng giao dịch tích lũy từ đầu phiên đạt 178,730 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 12/12/2019 09:22:44: - Giá: 58,000 VND - Vốn hóa: 65,110.32 tỷ đồng - Vol TB 1M: 1,095,634 - % giá 1M: -25.23% - Giá 52W: 54,400-92,000",2019-12-12 09:22:57.653,
450979,450979,451132,4140649,MSN,Giá trị khoản đầu tư của SK Group vào Masan giảm gần một nửa sau hơn 1 năm nắm giữ,"Từ đầu tháng 12 tới nay, biến động cổ phiếu Masan (MSN) diễn ra không thực sự tích cực. Kết thúc phiên giao dịch 12/12/2019, thị giá MSN chỉ còn 55.700 đồng/cp, giảm 20% so với đầu tháng và giảm 28% so với đầu năm.Đà giảm của Masan gần đây đến sau thông tin VinCommerce, VinEco và Masan Consumer Holding sẽ sáp nhập để thành lập Tập đoàn Hàng tiêu dùng - Bán lẻ. Có thể giới đầu tư đang lo ngại kết quả kinh doanh Masan sẽ bị ảnh hưởng khi nhận sáp nhập VinCommerce, đơn vị sở hữu chuỗi bán lẻ Vinmart, Vinmart+.Theo báo cáo bộ phận của VinGroup, trong năm 2018, doanh thu mảng bán lẻ của Tập đoàn này đạt 21.257 tỷ đồng nhưng lỗ 5.121 tỷ đồng. Trong 9 tháng đầu năm, mảng bán lẻ ghi nhận doanh thu 23.571 tỷ đồng nhưng lỗ 3.461 tỷ đồng.Biến động kém tích cực của MSN đã khiến giá trị cổ phiếu các cổ đông nắm giữ sụt giảm đáng kể, tiêu biểu như trường hợp cổ đông chiến lược SK Group.Vào tháng 10/2018, SK Group – một trong những tập đoàn hàng đầu của Hàn Quốc hoạt động trong các lĩnh vực năng lượng, viễn thông, linh kiện công nghệ cao, logistics, dịch vụ đã chi 470 triệu USD để mua vào 110 triệu cổ phiếu, tương ứng mức giá 100.000 đồng/cp.Tuy vậy, nếu tính theo thị giá MSN tại ngày 11/12/2019 (55.700 đồng/cp), giá trị khoản đầu tư của SK Group đã tạm thời mất đi 44% giá trị, chỉ còn 262 triệu USD.Một điểm đáng chú ý, SK Group hiện cũng là cổ đông lớn của VinGroup sau khi chi ra 1 tỷ USD để mua 154,3 triệu cổ phiếu VIC (6,15%) vào tháng 5/2019.Cùng với SK Group, một cổ đông lớn khác của Masan là Quỹ đầu tư thuộc Chính phủ Singapore (Government of Singapore – GIC) cũng đẩy mạnh mua cổ phiếu MSN trong giai đoạn cuối năm 2018, đầu năm 2019 và tính đến nay giá trị khoản đầu tư này đã sụt giảm đáng kể.Cụ thể, vào cuối năm 2018, GIC đã mua khoảng 52 triệu cổ phiếu MSN từ KKR với tổng giá trị hơn 200 triệu USD và trở thành cổ đông lớn của Masan. Ước tính giá bình quân GIC mua cổ phiếu MSN trong giai đoạn này vào khoảng 86.000 đồng/cp. Đến tháng 2/2019, GIC tiếp tục mua thêm gần 14 triệu cổ phiếu MSN với mức giá 84.000 đồng/cp.So với thị giá MSN tại ngày 11/12/2019 là 55.700 đồng/cp, ước tính lượng cổ phiếu mà GIC mua thêm trong khoảng 1 năm qua đã mất tới 35% giá trị.Cùng với các cổ đông chiến lược, Chủ tịch Masan – ông Nguyễn Đăng Quang cũng chịu ảnh hưởng từ việc cổ phiếu MSN giảm sâu. Theo cập nhật tại ngày 11/12 của Forbes, giá trị tài sản của ông Nguyễn Đăng Quang chỉ còn 974,5 triệu USD và tạm thời không còn là tỷ phú USD.Dù vậy, việc ông Quang bị loại khỏi danh sách tỷ phú có thể chỉ là biến động ngắn hạn. Trong thời gian tới nếu diễn biến cổ phiếu MSN hồi phục trở lại, Chủ tịch Masan nhiều khả năng sẽ trở lại danh sách tỷ phú của Forbes.",2019-12-12 13:45:20.000,MSN
451032,451032,451185,4140701,MSN,MSN: Khớp lệnh đột biến vào cuối phiên,"Cổ phiếu MSN - Tập đoàn Masan đang giao dịch với thanh khoản tăng mạnh vào cuối phiên. Giá hiện tại đạt 58,500. Khối lượng giao dịch tích lũy từ đầu phiên đạt 1,502,670 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 12/12/2019 13:58:38: - Giá: 58,500 VND - Vốn hóa: 65,110.32 tỷ đồng - Vol TB 1M: 1,095,634 - % giá 1M: -25.23% - Giá 52W: 54,400-92,000",2019-12-12 14:00:14.350,
451798,451798,451952,4141442,MSN,MSN: Khớp lệnh đột biến vào cuối phiên,"Cổ phiếu MSN - Tập đoàn Masan đang giao dịch với thanh khoản tăng mạnh vào cuối phiên. Giá hiện tại đạt 57,800. Khối lượng giao dịch tích lũy từ đầu phiên đạt 1,330,030 CP.--------------------------------------------------------------------------------------------------------------- Thông tin giao dịch cổ phiếu ngày 13/12/2019 14:00:01: - Giá: 57,800 VND - Vốn hóa: 68,383.37 tỷ đồng - Vol TB 1M: 1,162,698 - % giá 1M: -22.00% - Giá 52W: 54,400-92,000",2019-12-13 14:00:16.033,
